,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
02/01/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.42,5.19,311.07,134.86,458.94
02/01/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.93,5.38,391.87,179.36,442.84
02/01/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.68,5.57,451.82,204.26,466.98
02/01/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.72,5.49,425.4,236.29,355.97
02/01/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.82,4.64,371.38,214.26,325.17
02/01/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.12,4.37,318.17,136.08,467.83
02/01/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.59,2.5,202.68,79.19,482.86
02/01/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.39,2.7,62.15,22.29,433.88
02/01/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.46,2.38,0.02,0.06,0.0
02/01/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.65,2.4,0.0,0.0,0.0
02/01/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.61,2.75,0.0,0.0,0.0
02/01/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.85,3.21,0.0,0.0,0.0
02/01/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.06,3.62,0.0,0.0,0.0
02/02/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.72,3.66,0.0,0.0,0.0
02/02/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.05,3.5,0.0,0.0,0.0
02/02/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.28,3.43,0.0,0.0,0.0
02/02/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.52,3.36,0.0,0.0,0.0
02/02/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.42,3.54,0.0,0.0,0.0
02/02/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.23,3.96,0.0,0.0,0.0
02/02/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.54,3.73,0.0,0.0,0.0
02/02/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.69,3.28,0.0,0.0,0.0
02/02/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.55,2.73,0.0,0.0,0.0
02/02/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.92,3.45,46.89,22.81,276.9
02/02/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.73,3.68,147.67,68.7,313.02
02/02/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.95,4.66,262.08,113.66,382.85
02/02/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.28,4.9,245.41,204.16,85.26
02/02/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.52,4.52,278.76,241.01,70.66
02/02/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.77,4.36,280.87,244.19,68.49
02/02/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.04,4.25,307.63,230.48,158.25
02/02/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.25,4.18,301.12,165.36,345.03
02/02/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.14,3.93,196.91,86.97,423.07
02/02/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.9,3.07,68.13,24.94,450.79
02/02/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.83,3.58,0.06,0.04,0.0
02/02/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.17,3.85,0.0,0.0,0.0
02/02/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.46,3.7,0.0,0.0,0.0
02/02/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.78,3.57,0.0,0.0,0.0
02/02/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.1,3.54,0.0,0.0,0.0
02/03/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.53,3.4,0.0,0.0,0.0
02/03/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.91,3.31,0.0,0.0,0.0
02/03/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.34,3.44,0.0,0.0,0.0
02/03/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.63,3.69,0.0,0.0,0.0
02/03/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.82,3.77,0.0,0.0,0.0
02/03/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.18,3.55,0.0,0.0,0.0
02/03/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.25,3.24,0.0,0.0,0.0
02/03/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.28,3.23,0.0,0.0,0.0
02/03/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.31,3.65,0.0,0.0,0.0
02/03/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.47,4.05,64.45,22.12,469.48
02/03/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.29,3.99,230.57,53.72,691.28
02/03/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.09,3.99,387.54,68.11,815.97
02/03/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.7,3.95,504.95,75.65,879.9
02/03/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.34,3.72,567.4,79.37,906.29
02/03/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.54,3.85,567.88,79.35,904.97
02/03/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.3,4.74,508.98,75.75,880.86
02/03/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.51,4.98,394.93,67.95,822.09
02/03/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.06,3.02,239.21,54.16,700.93
02/03/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.53,3.16,72.42,24.31,482.38
02/03/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.8,4.05,0.12,0.06,0.0
02/03/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.31,4.4,0.0,0.0,0.0
02/03/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.59,4.44,0.0,0.0,0.0
02/03/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.36,4.68,0.0,0.0,0.0
02/03/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.19,5.17,0.0,0.0,0.0
02/04/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.09,5.2,0.0,0.0,0.0
02/04/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.29,5.33,0.0,0.0,0.0
02/04/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.48,4.15,0.0,0.0,0.0
02/04/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.82,3.31,0.0,0.0,0.0
02/04/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.11,3.85,0.0,0.0,0.0
02/04/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.6,3.92,0.0,0.0,0.0
02/04/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.53,3.94,0.0,0.0,0.0
02/04/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.84,3.25,0.0,0.0,0.0
02/04/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.02,2.96,0.06,0.1,0.0
02/04/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.97,3.69,66.25,26.42,426.06
02/04/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.34,3.71,229.28,65.17,632.54
02/04/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.91,4.23,394.38,73.33,812.0
02/04/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.45,4.67,510.64,79.48,876.32
02/04/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.59,5.16,573.1,82.57,903.75
02/04/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.17,5.17,574.44,80.66,907.35
02/04/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.25,4.91,514.61,77.29,881.33
02/04/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.5,5.1,399.07,71.14,815.63
02/04/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.02,3.7,241.91,59.17,681.42
02/04/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.07,3.69,76.03,26.13,481.15
02/04/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.23,3.95,0.24,0.18,0.0
02/04/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.86,4.2,0.0,0.0,0.0
02/04/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.77,4.38,0.0,0.0,0.0
02/04/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.16,4.41,0.0,0.0,0.0
02/04/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.41,4.29,0.0,0.0,0.0
02/05/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.29,4.01,0.0,0.0,0.0
02/05/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.64,3.63,0.0,0.0,0.0
02/05/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.3,3.26,0.0,0.0,0.0
02/05/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.97,3.17,0.0,0.0,0.0
02/05/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.44,3.19,0.0,0.0,0.0
02/05/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.92,2.95,0.0,0.0,0.0
02/05/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.21,2.72,0.0,0.0,0.0
02/05/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.97,2.88,0.0,0.0,0.0
02/05/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.03,2.63,0.07,0.07,0.0
02/05/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.11,3.01,72.94,23.89,506.16
02/05/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.45,2.91,246.34,54.35,729.57
02/05/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.31,3.14,404.33,69.44,838.59
02/05/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.65,3.3,527.72,75.67,911.03
02/05/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.38,3.59,591.22,79.59,935.16
02/05/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.51,3.9,590.41,79.94,930.48
02/05/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.52,4.22,529.57,76.42,905.18
02/05/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.0,4.39,412.91,68.75,846.89
02/05/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.78,2.79,253.55,55.44,727.37
02/05/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.31,2.5,81.21,26.75,505.83
02/05/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.98,3.14,0.39,0.32,0.0
02/05/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.55,3.26,0.0,0.0,0.0
02/05/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.96,2.98,0.0,0.0,0.0
02/05/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.37,2.7,0.0,0.0,0.0
02/05/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.01,2.41,0.0,0.0,0.0
02/06/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.63,2.26,0.0,0.0,0.0
02/06/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.77,2.3,0.0,0.0,0.0
02/06/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.0,2.15,0.0,0.0,0.0
02/06/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.34,2.06,0.0,0.0,0.0
02/06/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.2,2.28,0.0,0.0,0.0
02/06/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.36,2.3,0.0,0.0,0.0
02/06/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.29,2.47,0.0,0.0,0.0
02/06/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.34,2.1,0.0,0.0,0.0
02/06/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.36,1.76,0.09,0.04,0.0
02/06/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.2,2.19,66.06,31.58,343.32
02/06/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.66,2.89,202.99,100.34,384.51
02/06/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.72,3.54,355.57,127.98,564.17
02/06/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.43,3.51,500.16,99.59,800.43
02/06/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.94,2.7,573.01,94.44,867.75
02/06/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.82,1.91,576.6,90.81,878.35
02/06/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.24,1.31,518.89,83.59,861.85
02/06/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.72,1.01,407.55,71.52,818.08
02/06/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.28,0.83,251.74,56.73,705.13
02/06/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.43,2.15,82.39,27.73,489.58
02/06/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.69,2.37,0.54,0.46,0.0
02/06/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.97,2.09,0.0,0.0,0.0
02/06/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.69,2.33,0.0,0.0,0.0
02/06/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.96,2.12,0.0,0.0,0.0
02/06/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.09,1.91,0.0,0.0,0.0
02/07/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.43,2.03,0.0,0.0,0.0
02/07/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.26,2.79,0.0,0.0,0.0
02/07/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.34,3.24,0.0,0.0,0.0
02/07/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.49,3.36,0.0,0.0,0.0
02/07/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.64,2.99,0.0,0.0,0.0
02/07/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.97,2.38,0.0,0.0,0.0
02/07/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.51,2.13,0.0,0.0,0.0
02/07/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.65,2.1,0.0,0.0,0.0
02/07/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.45,2.35,0.19,0.24,0.0
02/07/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.12,2.49,59.26,41.39,171.86
02/07/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.67,2.18,214.13,97.82,429.45
02/07/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.85,1.98,393.81,85.82,755.74
02/07/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.84,2.06,516.37,86.0,852.59
02/07/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.25,2.04,573.67,103.58,845.55
02/07/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.92,2.12,334.24,284.27,89.63
02/07/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.42,3.03,337.4,237.45,196.15
02/07/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.73,3.79,315.89,185.05,315.16
02/07/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.49,2.12,210.34,115.07,339.27
02/07/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.01,2.7,60.8,51.62,79.36
02/07/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.99,2.79,0.71,0.76,0.0
02/07/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.0,3.34,0.0,0.0,0.0
02/07/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.36,3.91,0.0,0.0,0.0
02/07/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.11,4.23,0.0,0.0,0.0
02/07/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.78,3.98,0.0,0.0,0.0
02/08/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.9,4.32,0.0,0.0,0.0
02/08/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.0,4.73,0.0,0.0,0.0
02/08/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.49,4.91,0.0,0.0,0.0
02/08/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.73,4.96,0.0,0.0,0.0
02/08/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.06,5.23,0.0,0.0,0.0
02/08/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.51,5.68,0.0,0.0,0.0
02/08/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.92,5.5,0.0,0.0,0.0
02/08/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.99,5.27,0.0,0.0,0.0
02/08/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.3,5.75,0.22,0.25,0.0
02/08/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.12,6.37,55.6,38.17,161.81
02/08/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.92,6.3,200.7,104.5,350.07
02/08/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.69,7.44,346.32,143.27,493.17
02/08/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.0,8.14,438.55,193.84,480.63
02/08/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.69,8.56,468.08,208.35,463.42
02/08/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.51,9.22,508.62,159.91,620.33
02/08/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.96,8.37,221.22,155.54,127.78
02/08/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.11,8.67,67.05,62.33,11.26
02/08/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.88,8.21,68.23,58.04,35.74
02/08/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.05,8.24,32.14,20.69,95.64
02/08/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.66,8.62,0.69,0.64,0.0
02/08/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.51,8.52,0.0,0.0,0.0
02/08/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.51,8.55,0.0,0.0,0.0
02/08/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.34,8.88,0.0,0.0,0.0
02/08/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.01,8.87,0.0,0.0,0.0
02/09/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.87,8.69,0.0,0.0,0.0
02/09/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.77,8.49,0.0,0.0,0.0
02/09/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.67,7.99,0.0,0.0,0.0
02/09/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.13,7.53,0.0,0.0,0.0
02/09/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.27,7.28,0.0,0.0,0.0
02/09/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.36,6.21,0.0,0.0,0.0
02/09/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.58,4.98,0.0,0.0,0.0
02/09/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.06,4.45,0.0,0.0,0.0
02/09/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.13,4.65,0.19,0.19,0.0
02/09/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.67,5.56,24.46,17.87,59.07
02/09/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.32,5.94,88.97,62.93,93.37
02/09/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.23,8.65,192.18,121.16,170.72
02/09/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.54,7.42,346.14,155.46,371.27
02/09/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.35,7.0,426.04,182.04,431.84
02/09/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.25,6.98,563.37,108.59,802.48
02/09/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.79,6.78,497.26,106.65,753.2
02/09/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.7,6.68,362.45,119.2,573.73
02/09/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.81,5.13,211.5,101.44,380.45
02/09/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.95,5.27,79.32,36.86,343.27
02/09/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.04,4.97,1.29,0.97,0.0
02/09/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.97,5.09,0.0,0.0,0.0
02/09/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.97,5.44,0.0,0.0,0.0
02/09/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.26,5.38,0.0,0.0,0.0
02/09/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.57,4.65,0.0,0.0,0.0
02/10/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.67,3.46,0.0,0.0,0.0
02/10/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.26,2.5,0.0,0.0,0.0
02/10/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.65,1.94,0.0,0.0,0.0
02/10/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.88,2.22,0.0,0.0,0.0
02/10/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.08,2.73,0.0,0.0,0.0
02/10/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.71,3.28,0.0,0.0,0.0
02/10/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.02,4.48,0.0,0.0,0.0
02/10/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.52,4.3,0.0,0.0,0.0
02/10/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.09,3.64,0.62,0.56,0.0
02/10/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.53,3.81,80.32,32.31,416.26
02/10/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.29,4.34,253.78,62.34,676.56
02/10/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.8,4.42,416.57,75.37,811.75
02/10/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.61,4.11,538.07,87.75,869.19
02/10/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.24,4.01,595.3,103.46,863.48
02/10/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.55,4.2,509.14,223.9,499.25
02/10/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.8,4.31,434.14,222.13,405.24
02/10/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.8,3.99,323.18,201.39,284.29
02/10/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.69,3.24,180.32,139.98,137.44
02/10/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.06,2.51,61.01,56.38,36.22
02/10/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.01,2.25,1.1,1.15,0.0
02/10/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.36,2.12,0.0,0.0,0.0
02/10/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.0,2.16,0.0,0.0,0.0
02/10/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.59,1.53,0.0,0.0,0.0
02/10/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.93,1.58,0.0,0.0,0.0
02/11/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.41,1.96,0.0,0.0,0.0
02/11/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.12,2.16,0.0,0.0,0.0
02/11/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.53,1.91,0.0,0.0,0.0
02/11/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.06,1.72,0.0,0.0,0.0
02/11/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.35,1.74,0.0,0.0,0.0
