,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
03/13/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.07,3.18,0.0,0.0,0.0
03/13/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.66,3.86,52.0,19.54,414.13
03/13/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.15,3.64,230.09,56.64,643.25
03/13/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.34,3.68,422.86,74.81,790.23
03/13/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.52,3.8,587.96,85.73,867.15
03/13/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.99,3.71,705.65,91.63,907.83
03/13/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.41,3.55,762.25,95.77,918.78
03/13/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.73,3.36,757.49,95.44,915.76
03/13/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.89,3.48,690.69,92.14,894.41
03/13/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.23,3.43,567.62,85.18,849.64
03/13/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.41,2.66,400.38,73.58,767.62
03/13/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.56,2.43,209.2,54.3,613.14
03/13/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.69,3.4,40.34,16.31,398.14
03/13/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.74,4.14,0.0,0.0,0.0
03/13/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.68,4.51,0.0,0.0,0.0
03/13/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.84,4.61,0.0,0.0,0.0
03/14/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.6,4.43,0.0,0.0,0.0
03/14/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.0,4.02,0.0,0.0,0.0
03/14/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.42,3.74,0.0,0.0,0.0
03/14/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.51,3.53,0.0,0.0,0.0
03/14/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.32,3.67,0.0,0.0,0.0
03/14/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.41,3.82,0.0,0.0,0.0
03/14/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.37,3.79,0.0,0.0,0.0
03/14/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.18,3.71,0.0,0.0,0.0
03/14/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.84,3.81,0.0,0.0,0.0
03/14/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.47,4.42,47.12,30.59,197.27
03/14/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.13,5.13,187.04,113.32,268.02
03/14/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.51,5.84,360.17,157.69,454.22
03/14/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.74,6.61,530.03,172.71,611.46
03/14/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.2,7.34,634.41,208.33,625.32
03/14/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.65,8.36,688.8,231.01,626.94
03/14/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.19,8.65,752.65,95.29,903.58
03/14/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.38,8.53,680.5,96.74,866.77
03/14/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.73,7.97,506.08,114.57,684.61
03/14/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.44,7.9,356.8,113.14,567.19
03/14/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.96,7.57,171.26,63.5,420.41
03/14/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.9,7.33,36.11,15.41,323.69
03/14/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.17,8.1,0.0,0.0,0.0
03/14/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.61,9.44,0.0,0.0,0.0
03/14/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.62,9.96,0.0,0.0,0.0
03/15/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.77,10.14,0.0,0.0,0.0
03/15/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.22,10.39,0.0,0.0,0.0
